gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dt,ebit,ebitda,epspi,fincf,gp,ivncf,oancf,revt,teq,costat,mkvalt
001891,06/30/2008,2008,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,23734.4000,9.9690,510.3000,54.8,1726.0000,2045.1000,2.3700,-5270.7000,4415.5000,2613.9000,1772.2000,8776.5000,5087.2000,A,21381.5700
001891,06/30/2009,2009,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,25351.7000,10.6091,501.7000,45.5,1830.0000,2138.1000,2.6500,468.4000,4335.7000,-644.1000,1562.6000,8867.1000,5322.6000,A,17780.2480
001891,06/30/2010,2010,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,26862.2000,11.1360,492.0000,42.6,1768.2000,2077.4000,2.4200,89.0000,4198.0000,-2379.5000,1682.1000,8927.7000,5478.9000,A,19807.9200
001891,06/30/2011,2011,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,34238.3000,12.2461,490.8000,37,1824.7000,2142.9000,2.5400,5339.2000,4466.2000,-7340.6000,1705.8000,9879.5000,6010.4000,A,25855.3440
001891,06/30/2012,2012,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,30815.5000,12.6270,484.2000,35,1959.0000,2282.3000,2.8500,-4953.9000,4748.5000,3243.6000,1910.2000,10665.2000,6114.0000,A,26950.5720
001891,06/30/2013,2013,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,32268.1000,12.8262,482.6000,17.5,2039.9000,2356.9000,2.9100,151.0000,4977.5000,-1578.4000,1577.2000,11310.1000,6189.9000,A,33231.8360
001891,06/30/2014,2014,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,32051.7000,13.8905,480.2000,14.3,2222.7000,2558.9000,3.1700,-2358.2000,5321.3000,813.3000,1821.4000,12206.5000,6670.2000,A,38070.2560
001891,06/30/2015,2015,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,33110.5000,10.3098,466.4000,11.7,2014.0000,2291.9000,3.0700,1616.7000,4788.8000,-3760.3000,1905.6000,10938.5000,4808.5000,A,37419.2720
001891,06/30/2016,2016,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,43670.0000,9.8345,455.7000,2010.2,2238.7000,2527.3000,3.2700,8790.1000,5116.1000,-9087.2000,1859.9000,11667.8000,4481.6000,A,41865.1590
001891,06/30/2017,2017,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,37180.0000,8.9371,445.0000,2010.2,2405.9000,2722.0000,3.8700,-8281.7000,5426.1000,5730.4000,2125.9000,12379.8000,3977.0000,A,45594.7000
001913,11/30/1960,1960,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,7.0000,2.8281,1.3500,,2.1600,2.5500,,,6.6700,,,13.7000,,A,
001913,11/30/1961,1961,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,8.2000,4.2434,1.4500,,1.5900,1.9500,,,6.5300,,,13.9000,,A,
001913,11/30/1962,1962,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,11.7000,4.8465,1.4850,,2.4900,2.9400,,,9.0000,,,18.5000,,A,
001913,11/30/1963,1963,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,13.7000,5.7044,1.4850,,2.5600,3.0800,0.8600,,10.2400,,,22.1000,,A,
001913,11/30/1964,1964,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,20.1000,,1.5000,,3.0600,3.8200,1.0100,,14.0000,,,30.2000,,A,
001913,11/30/1965,1965,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,23.9000,,1.7000,,3.7800,4.6500,1.0900,,17.7800,,,38.1000,,A,
001913,11/30/1966,1966,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,30.6000,9.8505,1.8530,,6.1100,7.3000,1.6400,,24.9700,,,52.1000,,A,
001913,11/30/1967,1967,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,37.9000,9.9523,2.4300,,5.9400,7.4500,1.3400,,29.1400,,,63.0000,,A,
001913,11/30/1968,1968,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,61.2000,7.7575,4.1530,,10.8700,12.9600,1.2500,,40.9700,,,91.7000,,A,
001913,11/30/1969,1969,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,76.5060,4.4687,8.3700,,14.3800,16.9630,0.7300,,49.2580,,,110.5070,,A,
001913,11/30/1970,1970,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,98.3600,6.0189,8.7940,,14.8730,18.2420,0.8000,,54.6770,,,127.5300,,A,
001913,11/30/1971,1971,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,112.3280,6.4366,8.8070,,12.5920,16.9740,0.6300,,60.8640,,,145.4130,,A,
001913,11/30/1972,1972,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,127.2480,7.1052,8.8200,,19.8090,25.3240,0.9000,,77.4220,,,184.6620,,A,
001913,11/30/1973,1973,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,168.0480,10.0474,9.5170,,29.8550,36.1220,1.3900,,100.1600,,,242.7110,,A,
001913,11/30/1974,1974,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,224.8380,11.5205,9.5280,,39.2200,46.9470,1.7600,,118.8310,,,296.3480,,A,
001913,11/30/1975,1975,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,229.8990,11.7425,9.5350,,17.1380,26.6730,0.5100,,95.4650,,,282.6080,,A,
001913,11/30/1976,1976,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,268.7470,12.8545,9.6920,,32.6400,43.1480,1.3200,,128.7240,,,361.9290,,A,
001913,11/30/1977,1977,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,278.8580,13.9069,9.5390,,38.9490,50.5310,1.6000,,149.8490,,,423.5410,,A,
001913,11/30/1978,1978,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,316.0060,15.2993,9.0020,,45.3440,58.1810,1.9400,,172.0940,,,484.4440,,A,
001913,11/30/1979,1979,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,348.0970,17.0891,9.0110,,43.5460,56.9880,2.3500,,190.3250,,,562.1050,,A,
001913,11/30/1980,1980,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,351.4360,19.0923,9.0110,,50.9820,63.7640,2.7200,,197.3030,,,618.6530,,A,
001913,11/30/1981,1981,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,409.8470,20.0180,9.0110,,54.8010,66.7260,2.9500,,209.2560,,,637.9760,,A,
001913,11/30/1982,1982,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,420.9510,20.6726,9.0190,,59.2250,74.1650,2.9800,,236.9130,,,712.2220,,A,
001913,11/30/1983,1983,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,469.4870,24.5786,9.8080,,73.0010,89.5430,3.6800,,278.4250,,,805.2230,,A,
001913,11/30/1984,1984,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,530.8490,13.6982,19.7490,,89.6720,107.4240,2.4200,,322.1320,,,913.0210,,A,
001913,11/30/1985,1985,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,614.7140,15.8440,19.8470,,92.8390,113.8740,2.4400,,332.9100,,,932.6690,,A,
001913,11/30/1986,1986,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,868.1360,17.5655,19.9260,,101.2950,127.9380,2.4500,,401.0630,,,1131.2040,,A,
001913,11/30/1987,1987,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1050.8320,10.6056,43.9320,,124.6630,160.9860,0.8100,,520.4910,,,1465.5360,,A,
001913,11/30/1988,1988,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1119.1000,11.5560,44.0810,,151.7000,196.8000,1.7700,46.2000,564.5000,-123.1000,74.7000,1582.0000,,A,
001913,11/30/1989,1989,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1142.1000,12.1767,44.2320,,144.6000,194.9000,1.9600,-35.9000,597.2000,-81.7000,114.6000,1732.4000,,A,
001913,12/31/1990,1990,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1890.3000,13.6542,61.9810,,154.6000,244.7000,0.1000,31.5000,898.4000,-141.9000,89.7000,2590.2000,,A,
001913,12/31/1991,1991,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1740.4000,13.4687,61.2530,,142.3000,234.6000,1.0200,-129.3000,888.5000,-102.0000,230.5000,2545.1000,,A,
001913,12/31/1992,1992,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1684.0000,13.6325,58.8740,,172.5000,266.4000,1.3300,-114.9000,932.1000,-54.3000,167.8000,2622.9000,,A,
001913,12/31/1993,1993,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1639.0000,12.7967,56.1940,,175.4000,270.8000,1.4600,-146.9000,913.5000,-90.1000,239.2000,2608.7000,,A,
001913,12/31/1994,1994,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1763.1000,13.6134,53.5500,,215.9000,318.4000,1.9700,-110.6000,1010.3000,-157.3000,265.0000,2856.7000,,A,
001913,12/31/1995,1995,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,1963.6000,15.3753,53.0590,,267.5000,375.4000,2.7000,-51.4000,1065.2000,-112.7000,187.9000,3113.9000,,A,
001913,12/31/1996,1996,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,2036.7000,8.0296,103.6160,,305.9000,419.3000,1.6800,-149.6000,1131.7000,-177.6000,304.0000,3222.5000,,A,
001913,12/31/1997,1997,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,2046.5000,8.1774,102.3800,,342.9000,459.7000,1.9900,-179.6000,1199.5000,-189.0000,368.4000,3345.7000,,A,
001913,12/31/1998,1998,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,2142.6000,8.3305,100.0300,,371.3000,498.5000,2.2000,-190.6000,1271.7000,-217.5000,422.8000,3459.9000,,A,4507.6019
001913,12/31/1999,1999,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,2592.5000,8.2009,98.7580,621.1,438.8000,589.2000,2.1700,-62.4000,1431.8000,-383.9000,435.2000,3768.2000,,A,7196.9893
001913,12/31/2000,2000,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,2699.1000,8.4945,97.4870,776.6,480.9000,637.8000,2.8800,-89.0000,1489.1000,-315.5000,409.9000,3893.5000,,A,5349.5991
001913,12/31/2001,2001,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,2819.2000,9.4950,97.8830,647.1,409.7000,565.7000,2.4900,-99.1000,1396.2000,-268.3000,375.5000,3803.3000,,A,5533.3260
001913,12/31/2002,2002,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,3652.4000,10.6380,99.3040,913.7,440.6000,593.4000,2.6100,57.0000,1506.5000,-575.4000,522.8000,4206.9000,,A,6065.4883
001913,12/31/2003,2003,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4105.3000,13.2439,99.5700,975.7,423.1000,602.4000,2.7000,-166.7000,1637.3000,-165.6000,334.9000,4762.6000,,A,5577.9114
001913,12/31/2004,2004,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4399.3000,15.4695,100.1130,1080.9,467.1000,628.1000,2.8000,-247.1000,1740.5000,-216.9000,516.9000,5340.9000,,A,6003.7766
001913,12/31/2005,2005,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4203.9000,15.1604,99.7270,724.1,490.6000,658.3000,2.2600,-260.5000,1791.1000,-167.6000,441.6000,5473.5000,,A,5511.9113
001913,12/31/2006,2006,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4293.6000,17.0934,98.3130,712.1,517.3000,682.7000,3.6800,-397.8000,1693.8000,-154.9000,510.8000,5575.9000,,A,6678.4021
001913,12/31/2007,2007,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,6244.8000,20.2202,98.3870,1195.5,582.9000,786.9000,3.0900,1055.4000,1926.4000,-1543.2000,499.4000,6307.8000,1989.4000,A,5228.2852
001913,12/31/2008,2008,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,6035.7000,17.7905,98.3670,1545.3,446.8000,684.2000,2.7000,-208.5000,1964.4000,-293.5000,539.7000,6710.4000,1750.0000,A,3219.5519
001913,12/31/2009,2009,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,5002.8000,12.9385,105.3140,1149.2,317.7000,538.8000,-7.2100,-432.7000,1807.6000,-105.8000,569.0000,5952.7000,1362.6000,A,3842.9079
001913,12/31/2010,2010,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,5099.4000,15.6150,105.3920,957.4,455.6000,661.4000,3.0000,-391.5000,2031.8000,-107.8000,486.7000,6512.7000,1645.7000,A,4462.2973
001913,12/31/2011,2011,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4972.7000,15.6065,106.2700,955.8,350.5000,581.4000,1.8000,-271.5000,1752.3000,-104.2000,422.7000,6026.3000,1658.5000,A,3047.8236
001913,12/31/2012,2012,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,5105.3000,15.8224,99.9150,954.1,397.7000,608.9000,2.1000,-297.6000,1788.3000,-160.0000,513.4000,6035.6000,1580.9000,A,3489.0318
001913,12/31/2013,2013,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4610.6000,15.5150,96.1780,952.2,458.7000,658.1000,2.1900,-546.2000,1837.1000,339.4000,320.1000,6140.0000,1492.2000,A,4827.1738
001913,12/31/2014,2014,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4360.2000,11.7899,90.4590,951,495.9000,692.2000,2.6500,-323.5000,1847.5000,-170.4000,374.2000,6330.3000,1066.5000,A,4693.0129
001913,12/31/2015,2015,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4133.7000,10.7338,89.9680,966.1,537.7000,721.0000,3.0100,-367.3000,1829.1000,-142.9000,473.7000,5966.9000,965.7000,A,5637.3949
001913,12/31/2016,2016,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,4396.4000,10.4802,88.3090,966.1,602.2000,777.5000,3.6000,-106.2000,1875.0000,-435.4000,585.3000,6086.5000,925.5000,A,6201.0580
001913,12/31/2017,2017,INDL,C,D,STD,AVY,053611109,AVERY DENNISON CORP,USD,5136.9000,,88.0810,1316.3,689.0000,815.6000,3.1300,-83.9000,1938.8000,-547.7000,650.1000,6613.8000,1046.2000,A,10116.9837
001976,09/30/1954,1954,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,,,3.0000,,,,,,,,,14.1000,,I,
001976,09/30/1955,1955,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,,,3.0000,,,,,,,,,16.9000,,I,
001976,09/30/1956,1956,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,,,3.0000,,4.9100,5.4000,,,6.2400,,,21.2000,,I,
001976,09/30/1957,1957,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,,,3.0000,,4.8800,5.4200,,,6.2800,,,23.3000,,I,
001976,09/30/1958,1958,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,18.5000,4.3537,3.0000,,3.1300,3.7100,,,4.7100,,,21.4000,,I,
001976,09/30/1959,1959,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,19.7000,4.5686,3.1500,,4.3000,4.8900,,,5.3400,,,24.3000,,I,
001976,09/30/1960,1960,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,20.9000,4.7515,3.2760,,4.4500,5.0700,,,6.3800,,,24.8000,,I,
001976,09/30/1961,1961,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,22.8000,4.9592,3.4060,,5.3600,6.0100,,,7.7100,,,26.4000,,I,
001976,09/30/1962,1962,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,23.8000,5.2458,3.5400,,6.1100,6.7800,,,8.9600,,,30.3000,,I,
001976,09/30/1963,1963,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,29.0000,,3.9770,,6.2300,7.1100,0.8100,,10.1200,,,37.2000,,I,
001976,09/30/1964,1964,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,29.9000,,3.6750,,6.3600,7.2700,1.4200,,10.6500,,,38.6000,,I,
001976,09/30/1965,1965,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,32.9000,,3.6810,,6.8200,8.0700,1.0300,,12.0300,,,45.8000,,I,
001976,09/30/1966,1966,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,37.3000,,3.6840,,5.7600,7.2900,0.8700,,10.8800,,,46.6000,,I,
001976,09/30/1967,1967,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,37.4000,8.0415,3.6840,,7.5800,9.3000,1.1700,,13.0300,,,50.5000,,I,
001976,09/30/1968,1968,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,45.5000,8.8917,3.8050,,9.1800,11.0900,1.2600,,15.4900,,,58.0000,,I,
001976,09/30/1969,1969,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,49.7460,9.2507,3.7050,,9.4400,11.3700,1.3900,,16.1700,,,63.1000,,I,
001976,09/30/1970,1970,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,68.8100,9.9155,4.0690,,12.8290,15.3080,1.5700,,21.5060,,,84.2430,,I,
001976,09/30/1971,1971,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,109.2440,13.1216,4.4750,,14.5360,18.5500,1.8900,,57.8040,,,105.5790,,I,
001976,09/30/1972,1972,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,122.7560,14.6427,4.5680,,17.7640,24.1140,2.1100,,81.8840,,,151.5830,,I,
001976,09/30/1973,1973,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,156.8090,8.1607,9.9850,,22.4730,30.6300,1.1700,,103.3080,,,183.8360,,I,
001976,09/30/1974,1974,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,221.9450,10.2347,10.6800,,40.0920,50.5030,1.6800,,143.4790,,,261.8680,,I,
001976,09/30/1975,1975,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,301.4670,14.4765,11.4400,,71.3220,83.3100,3.2300,,202.9820,,,372.2650,,I,
001976,09/30/1976,1976,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,494.1140,18.1927,14.5150,,94.6280,113.8270,3.5200,,280.2990,,,552.5820,,I,
001976,09/30/1977,1977,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,640.4180,23.0949,14.3860,,116.6810,141.2870,4.2400,,354.8720,,,708.6960,,I,
001976,09/30/1978,1978,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,889.1930,13.9067,29.1340,,154.2220,186.9320,2.6700,,455.6800,,,919.0220,,I,
001976,09/30/1979,1979,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,1122.9840,17.7164,31.5970,,200.8970,247.3180,3.2500,,589.2720,,,1168.8110,,I,
001976,09/30/1980,1980,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,1401.8890,11.0101,66.4880,,269.2530,328.1480,2.1100,,781.9540,,,1547.4440,,I,
001976,09/30/1981,1981,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,1808.5440,14.0297,67.4130,,436.0440,519.2240,3.3600,,1145.2570,,,2140.0160,,I,
001976,09/30/1982,1982,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2482.3810,16.9786,69.6210,,490.3540,601.9430,3.6000,,1365.2780,,,2535.1010,,I,
001976,09/30/1983,1983,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2159.5930,14.7763,70.6600,,128.7350,254.0780,-0.9100,,897.6440,,,1837.5870,,I,
001976,09/30/1984,1984,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2052.0340,14.3375,70.7670,,184.4570,296.2910,1.0000,,906.8840,,,1833.6930,,I,
001976,09/30/1985,1985,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2014.8600,14.4316,69.9970,,198.9580,316.8970,1.2500,,915.3710,,,1904.3210,,I,
001976,09/30/1986,1986,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,1515.8820,9.6736,70.6250,,48.5720,152.5580,-3.8900,,684.9180,,,1557.2110,,I,
001976,09/30/1987,1987,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2188.6320,6.9412,117.4900,,-67.0000,61.7280,-2.2200,,660.0460,,,1923.5980,,I,
001976,09/30/1988,1988,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2117.5260,7.2749,118.4190,,142.4490,251.4310,0.8200,-105.0470,878.6880,15.1590,149.9340,2316.1510,,I,
001976,09/30/1989,1989,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2065.9200,7.5014,120.4350,,170.4420,269.0560,0.6600,-93.7970,978.0210,-28.7560,178.1960,2327.9950,,I,
001976,09/30/1990,1990,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2783.9440,10.3617,137.4570,,244.9400,357.5020,1.0600,414.7880,1159.3720,-559.2750,144.0210,2614.2570,,I,
001976,09/30/1991,1991,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2905.6020,11.1662,138.3960,,295.4600,434.3820,1.2600,-53.1850,1376.0730,-145.6890,123.7310,2828.3570,,I,
001976,09/30/1992,1992,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,3212.9380,10.4276,138.6240,,173.1800,329.2230,0.0000,126.9560,1239.5110,-251.9190,85.6240,2538.5150,,I,
001976,09/30/1993,1993,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,3143.3400,10.0447,140.4370,,200.9140,379.5290,0.3400,55.9660,1293.2450,-76.6740,22.9670,2701.6970,,I,
001976,09/30/1994,1994,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,2999.6820,10.2100,140.8890,,207.2250,360.8120,0.2200,-429.8190,1222.5070,258.4140,230.7770,2504.7580,,I,
001976,09/30/1995,1995,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,3166.5910,10.6414,142.2370,,255.8890,399.9430,0.5700,-95.5080,1287.6200,-94.0900,127.2710,2637.4640,,I,
001976,09/30/1996,1996,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,3297.3900,11.6857,144.5530,,346.2900,491.7620,1.2300,-152.2180,1460.7810,-40.8990,194.6770,3027.7300,,I,
001976,09/30/1997,1997,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,4756.3000,15.4027,169.1000,,430.0000,606.2000,0.6300,22.8000,1573.1000,-219.3000,199.5000,3685.4000,,I,
001976,12/31/1998,1998,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,7810.8000,9.7811,327.1000,,672.9000,1431.2000,-0.9200,838.6000,2664.3000,-1675.8000,809.7000,6311.9000,,I,5765.1375
001976,12/31/1999,1999,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,7039.8000,9.3120,329.8000,2814.1,265.8000,1044.2000,0.1000,-58.6000,1719.5000,-486.2000,541.1000,4546.7000,,I,6946.4125
001976,12/31/2000,2000,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,6452.7000,9.1301,333.7000,2062.9,464.6000,1076.1000,0.3100,-223.2000,1835.7000,-313.5000,563.5000,5233.8000,,I,13869.4063
001976,12/31/2001,2001,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,6676.2000,9.9042,336.0000,1694.6,731.8000,1076.5000,1.3100,-465.0000,1895.1000,-241.3000,720.8000,5382.2000,,I,12253.9200
001976,12/31/2002,2002,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,6400.8000,10.1167,335.8000,1547.8,554.1000,855.7000,0.5000,-313.6000,1696.3000,-251.9000,676.5000,5020.4000,3397.2000,I,10809.4020
001976,12/31/2003,2003,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,6302.2000,10.0916,332.0000,1484.4,607.8000,957.0000,0.3800,-342.5000,1787.1000,-362.1000,662.7000,5292.8000,3350.4000,I,10677.1200
001976,12/31/2004,2004,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,6821.3000,11.5728,336.6000,1162.3,821.0000,1192.8000,1.5800,-352.2000,2108.2000,-196.8000,783.7000,6103.8000,3895.4000,I,14362.7220
001976,12/31/2005,2005,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,7807.4000,13.7564,341.5000,1087.9,1238.5000,1620.9000,2.5900,-108.1000,2625.4000,-495.4000,985.4000,7185.5000,4697.8000,I,20756.3700
001976,12/31/2006,2006,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,8705.7000,16.3892,319.9000,1075.1,1983.0000,2416.7000,7.3200,-1926.4000,3681.3000,1316.6000,649.7000,9027.4000,5242.9000,I,23883.7340
001976,12/31/2007,2007,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,9856.6000,19.9924,315.4000,1084.8,2277.8000,2799.0000,4.7600,-592.0000,4103.8000,-620.2000,1474.7000,10428.2000,,I,25578.9400
001976,12/31/2008,2008,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,11861.0000,22.0291,309.0000,2333,2438.0000,3075.0000,5.3200,541.0000,4547.0000,-1170.0000,1614.0000,11864.0000,,I,9909.6300
001976,12/31/2009,2009,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,11439.0000,23.3462,312.0000,1800,750.0000,1461.0000,1.3600,-675.0000,2978.0000,-966.0000,1239.0000,9664.0000,7284.0000,I,12629.7600
001976,12/31/2010,2010,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,22986.0000,32.6389,432.0000,3885,1559.0000,2628.0000,2.0600,1366.0000,4299.0000,-2376.0000,856.0000,14414.0000,14286.0000,I,24697.4400
001976,12/31/2011,2011,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,24847.0000,36.0320,437.0000,4069,2985.0000,4306.0000,3.9900,-30.0000,5958.0000,-1891.0000,1507.0000,19831.0000,15964.0000,I,21255.6800
001976,12/31/2012,2012,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,26689.0000,38.7052,441.0000,3991,2255.0000,3822.0000,2.9800,646.0000,5592.0000,-2521.0000,1835.0000,21361.0000,17268.0000,I,18013.8357
001976,12/31/2013,2013,INDL,C,D,STD,BHI,057224107,BAKER HUGHES INC,USD,27934.0000,40.4406,438.0000,4127,2107.0000,3805.0000,2.4700,-1103.0000,5644.0000,-1663.0000,3161.0000,22364.0000,17912.0000,I,24203.8800
